Id,VendorNo,LicenseNo,TradeName,DBA,Phone,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingZip,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingZip,IsActive,BillingAddressSameAsShipping,TotalAcceptedYtd,LastDateAccepted
1068,6041476500010001,416785,SEA OF GREEN,SEA OF GREEN,(360) 399-1899,15021 GIBRALTER RD,STE A,ANACORTES,WA,98221-8617,,,,,,true,true,,
1069,6041476500010002,416786,SEA OF GREEN,SEA OF GREEN,(360) 399-1899,237004 LEGACY PR SE,,KENNEWICK,WA,99337-0000,,,,,,true,true,,
1070,603351233,430794,SOLAR JOES,SOLAR JOES,(425) 628-9029,2916 STATE ST STE 106,,EVERETT,WA,98201-3994,,,,,,true,true,,
1071,6034476520010002,420080,STIRLING HORTICULTURE,STIRLING HORTICULTURE,(425) 922-9398,15612 BEST RD,STE A-1,MOUNT VERNON,WA,98273-8823,,,,,,true,true,,
1072,6034827300010001,412015,AHUI,AHUI,(253) 732-5490,3303 S 35TH ST STE A-4,STE A-4,TACOMA,WA,98409-0000,,,,,,true,true,,
1073,6040529000010001,412016,FIVE STAR CANNABIS,FIVE STAR CANNABIS,(509) 481-7925,10517 W BALMER RD #A,,SPOKANE,WA,99224-9153,,,,,,true,true,,
1074,6004352770010003,412017,DUKES HILL CANNA,DUKES HILL CANNA,(360) 854-7685,5675 BROOKINGS RD,,SEDRO WOOLLEY,WA,98284-8924,,,,,,true,true,,
1075,6012801670010001,412022,MARIJUANA AND MORE,MARIJUANA AND MORE,(509) 995-5040,6822 SHANNON WAY,,TUMTUM,WA,99034-0000,,,,,,true,true,,
1076,6020278320010001,412031,MY WEED BUNNY,MY WEED BUNNY,(206) 795-6476,12341 ZELLER RD SE STE A,,YELM,WA,98597-0000,,,,,,true,true,,
1077,6021795780010001,412032,BROKEN J 420,BROKEN J 420,(509) 292-2464,310 BROKEN J LN #B,,NEWPORT,WA,99156-6005,,,,,,true,true,,
1078,6022158800010002,412033,OKANOGAN HIGHLANDS CANNABIS,OKANOGAN HIGHLANDS CANNABIS,(509) 779-4086,415 N EMPIRE CREEK RD STE A,,MALO,WA,99150-9713,,,,,,true,true,,
1079,604570704,430590,"HAPPY DOG FARMS, LLC","HAPPY DOG FARMS, LLC",(206) 643-3543,169 GREENACRES RD STE E,,RIVERSIDE,WA,98849-9647,,,,,,true,true,,
1080,6028126430010002,412041,FBR SOUTH BAY,FBR SOUTH BAY,(360) 466-8802,11916 FIDALGO BAY RD,,ANACORTES,WA,98221-9348,,,,,,true,true,,
1081,6031211660010001,412049,DAYANDNIGHT,DAYANDNIGHT,(206) 909-9667,11407 67TH AVE NE,,ARLINGTON,WA,98223-8802,,,,,,true,true,,
1082,6034300560010001,412050,BULLDOG WEED,BULLDOG WEED,(509) 389-5558,6009 N JULIA ST,,SPOKANE,WA,99217-6584,,,,,,true,true,,
1083,6022169430010002,412053,BUDDY BOY FARMS,BUDDY BOY FARMS,(509) 796-3600,38278 ANGELS LANDING RD N #A,STE A,FORD,WA,99013-9524,,,,,,true,true,,
1084,6031755370010001,412058,CAROLS COUNTRY STORE,CAROLS COUNTRY STORE,(360) 606-4186,556 LONE PINE RD,,NEWPORT,WA,99156-0000,,,,,,true,true,,
1085,6031765730010002,412060,WELWATER,WELWATER,(360) 909-7970,11700 NE 154TH ST STE B,SUITE B,BRUSH PRAIRIE,WA,98606-9572,,,,,,true,true,,
1086,6032612930010001,412062,PCF MANAGEMENT,PCF MANAGEMENT,(360) 858-7554,17830 DANE LN SW,,ROCHESTER,WA,98579-9404,,,,,,true,true,,
1087,6032691970010001,412063,CPNL,CPNL,(206) 512-0226,3512 AIRPORT WAY S,,SEATTLE,WA,98134-2120,,,,,,true,true,,
1088,603335664,426634,GROWPRO,GROWPRO,(814) 571-3316,430 OSTRANDER ROAD STE B,,KELSO,WA,98626-0000,,,,,,true,true,,
1089,6033363490010001,412102,TITAN CULTIVATION,TITAN CULTIVATION,(509) 760-1278,14362A STRATFORD RD,,MOSES LAKE,WA,98837-0000,,,,,,true,true,,
1090,603338725,430132,ALPHAPHENO,ALPHAPHENO,(206) 693-2900,1555 INDUSTRIAL WAY BLDG 16,,LONGVIEW,WA,98632-1034,,,,,,true,true,,
1091,6034667140010001,412105,CROP CIRCLE CO,CROP CIRCLE CO,(360) 241-5443,6212 NE 152ND AVE,UNIT C,VANCOUVER,WA,98682-5109,,,,,,true,true,,
1092,6033408230010001,412109,MJ PRODUCTIONS,MJ PRODUCTIONS,(509) 714-1007,5805 E SHARP AVE STE A3 & A4,,SPOKANE VALLEY,WA,99212-0948,,,,,,true,true,,
1093,603344149,430294,SATURN GROUP LLC,SATURN GROUP LLC,(206) 303-0176,6359 MOUNT BAKER HWY STE A,,DEMING,WA,98244-9547,,,,,,true,true,,
1094,6033442850010001,412113,GNARLEY DOG FARM,GNARLEY DOG FARM,(360) 301-4415,26404 PIONEER WAY NW STE A,STE A,POULSBO,WA,98370-0000,,,,,,true,true,,
1095,6033443420010002,412115,Afterglow Enterprises,PATRIOT MEDS,(206) 618-1192,17727 59TH AVE NE STE B,STE B,ARLINGTON,WA,98223-0000,,,,,,true,true,,
1096,6033452850010002,412117,GLG L.L.C.,GLG L.L.C.,(206) 799-4427,1578 MOORE ST STE B,STE B,SEDRO WOOLLEY,WA,98284-7523,,,,,,true,true,,
1097,6033458030010001,412118,AURICAG,AURICAG,(206) 226-1391,820 S CHARLESTOWN,,SEATTLE,WA,98134-0000,,,,,,true,true,,
1098,6033469380010001,412123,HERBAN MYTH,HERBAN MYTH,(360) 577-7734,281 MILL CREEK RD STE A,,LONGVIEW,WA,98632-9783,,,,,,true,true,,
1099,6033476140010001,412129,CLOUD BUD,CLOUD BUD,(425) 413-7961,20241 269TH AVE SE STE A,,MAPLE VALLEY,WA,98038-8824,,,,,,true,true,,
1100,6033476300010001,412130,QUALITY CANNABIS PRODUCING AND PROCESSING,QUALITY CANNABIS PRODUCING AND PROCESSING,(360) 580-5312,776 US HWY 101,,COSMOPOLIS,WA,98537-0000,,,,,,true,true,,
1101,6033477070010001,412131,COUNTRY GARDENS 502,COUNTRY GARDENS 502,(509) 671-5893,310 BROKEN J LANE STE A,,NEWPORT,WA,99156-6005,,,,,,true,true,,
1102,6033466510010001,412135,GECKO GROWERS,GECKO GROWERS,(509) 881-9804,4263 12TH ST SE,STE A,EAST WENATCHEE,WA,98802-8724,,,,,,true,true,,
1103,605022614,435233,TRANSLUCENCY LLC,TRANSLUCENCY LLC,(360) 675-9034,1520 CENTER ST STE E,,TACOMA,WA,98409,,,,,,true,true,201302,2026-05-05T20:09:45.310000
1104,6033546280010001,412193,TREEHAWK FARMS,TREEHAWK FARMS,(206) 393-8640,5030 EAGLEMOUNT RD STE A,,CHIMACUM,WA,98325-7735,,,,,,true,true,,
1105,6040705660010001,412198,HARTMANS HAPPY HOME FARM,HARTMANS HAPPY HOME FARM,(360) 701-2063,15716 URSULA LN SE STE A,,YELM,WA,98597-9152,,,,,,true,true,,
1106,6034612280010001,412200,420 GROWERS AND PROCESSORS,420 GROWERS AND PROCESSORS,(509) 701-4967,4710 E ELK TO HIGHWAY RD STE A,,ELK,WA,99009-8752,,,,,,true,true,,
1107,6034954190010001,412203,COASTAL GROWERS,COASTAL GROWERS,(503) 686-3948,24 STRINGTOWN ROAD STE 1,,ILWACO,WA,98624-0000,,,,,,true,true,,
1108,602676706,426878,PARADISE VALLEY ORGANICS,PARADISE VALLEY ORGANICS,(509) 594-1418,15021 STATE ROUTE 530 NE STE A,,ARLINGTON,WA,98223-5358,,,,,,true,true,,
1109,6029298850010001,412208,SASQUATCH GREENHOUSES,SASQUATCH GREENHOUSES,(360) 815-2969,3171 UNICK RD SUITE B,STE B,FERNDALE,WA,98248-9021,,,,,,true,true,,
1110,604127145,432269,NW GROWER,NW GROWER,(206) 228-8122,177 MCCLEARY RD,,MCCLEARY,WA,98557-9301,,,,,,true,true,,
1111,6033334860010001,412217,PHAT N STICKY,PHAT N STICKY,(509) 951-6962,2611 N WOODRUFF RD STE A,,SPOKANE VALLEY,WA,99206-4138,,,,,,true,true,,
1112,6031723060010001,412223,HIGHWATER FARMS,HIGHWATER FARMS,(360) 229-3516,2400 W SKOKOMISH VALLEY RD,STE A,SHELTON,WA,98584-7402,,,,,,true,true,,
1113,604118209,428477,GREEN BLUFF ORCHARDS,GREEN BLUFF ORCHARDS,(509) 464-9111,4916 S BEN FRANKLIN LN,,SPOKANE,WA,99224-0000,,,,,,true,true,,
1114,6041430080010001,412227,ROLLING GREEN FARM,ROLLING GREEN FARM,(206) 799-0790,29619 4TH AVE NW STE A,,STANWOOD,WA,98292-9440,,,,,,true,true,,
1115,6032970070010001,412232,GAIA INDUSTRIES,GAIA INDUSTRIES,(425) 971-4213,17022 FROHNING RD,,MONROE,WA,98272-0000,,,,,,true,true,,
1116,6033320540010003,412233,MAMA JS,MAMA JS,(306) 225-4754,1445 INDUSTRIAL WAY,STE 19A,LONGVIEW,WA,98632-1033,,,,,,true,true,,
1117,6033152490010002,412237,SILICA PHOENIX,SILICA PHOENIX,(253) 405-3851,6123 199TH AVE SE,,TENINO,WA,98589-9519,,,,,,true,true,,
1118,6033240110010001,412240,CANNASOL FARMS,CANNASOL FARMS,(509) 322-4772,99 GREENACRES RD SUITE E,,RIVERSIDE,WA,98849-9625,,,,,,true,true,,
1119,6033501180010001,412279,JMR SUN FARMS II,JMR SUN FARMS II,(425) 941-6384,5504 E CATALDO AVE,,SPOKANE VALLEY,WA,99212-0913,,,,,,true,true,,
1120,6033501520010001,412280,VOSK,VOSK,(425) 556-0836,2310 W SUTTON RD,STE A1,OTHELLO,WA,99344-9009,,,,,,true,true,,
1121,6033503490010001,412286,OBERFELDER HOLDINGS,OBERFELDER HOLDINGS,(509) 888-0305,120 ROLLING ROCK ROAD,,CHELAN,WA,98816-9668,,,,,,true,true,,
1122,6033466190010001,412292,ROYAL GREENS,ROYAL GREENS,(509) 305-1727,164101 W JOHNSON RD STE A,STE A,PROSSER,WA,99350-9206,,,,,,true,true,,
1123,603346750,412294,MEDUSA GARDENS,MEDUSA GARDENS,(206) 321-1531,22930 SE 384TH ST,STE A,ENUMCLAW,WA,98022-6871,,,,,,true,true,,
1124,6033469140010001,412295,GREENRUSH,GREENRUSH,(360) 631-4508,"3928 171ST AVE NE, STE A",,SNOHOMISH,WA,98290-4468,,,,,,true,true,,
1125,6033477970010001,412299,TOP CUT FARMS,TOP CUT FARMS,(360) 518-4748,3101 S LAWRENCE ST,,TACOMA,WA,98409-4823,,,,,,true,true,,
1126,6033477820010002,412300,AUNTIE ONOLICIOUS,AUNTIE ONOLICIOUS,(360) 774-0309,123 BLACK BEAR RD,,PORT TOWNSEND,WA,98368-9621,,,,,,true,true,,
1127,6033485350010001,412301,GREEN GHOST,GREEN GHOST,(509) 679-0965,6000 WARNER CANYON RD,STE A,CASHMERE,WA,98815-9788,,,,,,true,true,,
1128,6033489100010001,412302,WHISPERING WINDS FARM,WHISPERING WINDS FARM,(425) 210-7454,750 E WAPATO LAKE RD UNIT C,,MANSON,WA,98831-9552,,,,,,true,true,,
1129,603349585,412303,MT BAKER HOMEGROWN 2,MT BAKER HOMEGROWN 2,(360) 296-6230,1761 W BAKERVIEW RD,,BELLINGHAM,WA,98226-0000,,,,,,true,true,,
1130,6033491940010001,412304,ELEVEN WINDOW VENTURES,ELEVEN WINDOW VENTURES,(509) 216-4025,5805 E SHARP AVE STE C5,,SPOKANE VALLEY,WA,99212-0955,,,,,,true,true,,
1131,6033492670010001,412305,JJS PRODUCTIONS,JJS PRODUCTIONS,(360) 580-7641,12729 QUANTM LN BLDG 5 UNIT 20,"BLDG 5, UNIT 20",ANACORTES,WA,98221-8364,,,,,,true,true,,
1132,6033492820010001,412306,"Alpha Crux, llc",DENDRO,(206) 356-4937,9327 UMPTANUM RD,,ELLENSBURG,WA,98926-8754,,,,,,true,true,,
1133,6040153370010001,412311,WASHINGTON TOWER FARM,WASHINGTON TOWER FARM,(206) 356-9130,158901 W OLD INLAND EMPIRE HWY,,PROSSER,WA,99350-8799,,,,,,true,true,,
1134,6033504800010001,412316,HIDDEN VALLEY FARMS,HIDDEN VALLEY FARMS,(425) 757-2659,23321 HIDDEN VALLEY RD,,GRANITE FALLS,WA,98252-2360,,,,,,true,true,,
1135,6033478080010001,412371,ALKI HERBAL,ALKI HERBAL,(206) 898-4378,1128 SW SPOKANE ST STE 300,STE 300,SEATTLE,WA,98134-1128,,,,,,true,true,555752,2026-05-05T23:47:57.227000
1136,603347705,431508,LADYHELM FARM,LADYHELM FARM,(206) 755-7518,168 NICHOLS RD # 2,UNIT 4,OMAK,WA,98841-9581,,,,,,true,true,,
1137,6033404110010001,412373,LEGAL BEVERAGES,LEGAL BEVERAGES,(360) 334-9400,909 CALIFORNIA WAY,,LONGVIEW,WA,98632-1658,,,,,,true,true,,
1138,6033973110010001,412374,POTZZARIA,POTZZARIA,(509) 808-4855,3049 BAKIE RD,,VALLEY,WA,99181-0000,,,,,,true,true,,
1139,6013374520020001,412375,BODY WORKS ALTERNATIVES,BODY WORKS ALTERNATIVES,(509) 545-4982,102003 E BADGER RD #A,,KENNEWICK,WA,99338-1160,,,,,,true,true,,
1140,6033239670010001,412392,EMERALD EVOLUTION,EMERALD EVOLUTION,(480) 251-0637,9019 MOLLY LN STE C,,ANACORTES,WA,98221-9345,,,,,,true,true,,
1141,6006462890020004,412397,HIGH STANDARD BRAND,HIGH STANDARD BRAND,(509) 679-9668,195 WHITETAIL WAY UNIT C,,CHELAN,WA,98816-0000,,,,,,true,true,,
1142,6017733760010002,412400,FINE DETAIL GREENWAY,FINE DETAIL GREENWAY,(360) 676-5708,3863 HANNEGAN RD STE 106,,BELLINGHAM,WA,98226-9103,,,,,,true,true,,
1143,6035197580010001,412402,BANGS CANNABIS COMPANY,BANGS CANNABIS COMPANY,(509) 559-9090,12917 S SHORT RD STE A,STE A,CHENEY,WA,99004-9545,,,,,,true,true,,
1144,6032771390010002,412403,THE GREEN COMPANY,THE GREEN COMPANY,(509) 993-1023,38 APPLE JACK RD,STE A,TONASKET,WA,98855-9792,,,,,,true,true,,
1145,6033506480010001,412408,NO MIDS,NO MIDS,(206) 218-3420,2450 6TH AVE S #104,,SEATTLE,WA,98134-2029,,,,,,true,true,,
1146,6033507150010001,412409,ORANGE STATE,ORANGE STATE,(509) 939-8433,37315 N FRIDAY LN,,ELK,WA,99009-0000,,,,,,true,true,,
1147,6033517130010001,412411,COUNTRY HILLS BLUE,COUNTRY HILLS BLUE,(360) 398-1484,1454 E HEMMI RD,STE A,EVERSON,WA,98247-9768,,,,,,true,true,,
1148,603349098,412416,GROW BROS,GROW BROS,(206) 551-5239,2990 RADER RD,,ELLENSBURG,WA,98926-7750,,,,,,true,true,,
1149,6033493810010001,412425,ROYAL TREE GARDENS,ROYAL TREE GARDENS,(206) 850-1443,2909 S ALASKA ST,,TACOMA,WA,98409-7804,,,,,,true,true,,
1150,6033494410010002,412426,GROWTH INDUSTRIES,GROWTH INDUSTRIES,(360) 470-2771,5603 STATE ROUTE 12,STE A,PORTER,WA,98559-0000,,,,,,true,true,,
1151,6032675640010001,412624,AMERICAN BEST SUPPLY,AMERICAN BEST SUPPLY,(509) 860-8330,"4185 OLD MONITOR RD, STE A",,MONITOR,WA,98836-0000,,,,,,true,true,,
1152,603348675,412627,RED RIDGE FARMS,RED RIDGE FARMS,(360) 548-3337,17731 59TH AVE NE BLDG 16 #B,,ARLINGTON,WA,98223-6446,,,,,,true,true,,
1153,6034407900010001,412633,HAYSTACK,HAYSTACK,(206) 371-7000,1199 W CUNNINGHAM RD B1,STE B1,OTHELLO,WA,99344-0000,,,,,,true,true,,
1154,6034983770010002,412642,ROACH INDISTREES,ROACH INDISTREES,(509) 750-4244,2125 W MOON RD STE C,STE C,OTHELLO,WA,99344-0000,,,,,,true,true,,
1155,604417405,429856,BAR 37 RANCHES INC.,BAR 37 RANCHES INC.,(509) 750-0851,22745 ROAD 4 SE PEN E,,WARDEN,WA,98857-9715,,,,,,true,true,,
1156,6033489470010001,412648,TOMS HEMP&CANNABIS,TOMS HEMP&CANNABIS,(425) 419-3092,166 BENSON CREEK DR,STE 420,TWISP,WA,98856-9605,,,,,,true,true,,
1157,6033484230010001,412652,SWEETGRASS,SWEETGRASS,(509) 560-0901,182 ONEIL RD STE A,,OROVILLE,WA,98844-9780,,,,,,true,true,,
1158,6033490650010001,412653,RAVENS KEEP,RAVENS KEEP,(509) 999-7543,182 ONEIL RD STE B,,OROVILLE,WA,98844-9780,,,,,,true,true,,
1159,6033594090010001,412656,VISCRO HOLDINGS,VISCRO HOLDINGS,(425) 343-3192,456 W HORTON RD,,BELLINGHAM,WA,98226-0000,,,,,,true,true,,
1160,6033569260010001,412672,GREEN CHIEFS,GREEN CHIEFS,(425) 744-9999,12315 MOUNTAIN LOOP HWY STE A,,GRANITE FALLS,WA,98252-0000,,,,,,true,true,,
1161,6040570750010001,412677,NW GREEN ACRES,NW GREEN ACRES,(360) 670-3825,3406 OBRIEN RD SITE B,SITE B,PORT ANGELES,WA,98362-7429,,,,,,true,true,,
1162,6033302260010001,412678,MANNA PRODUCTION,MANNA PRODUCTION,(509) 860-6460,5579 BIG SPRINGS RANCH RD,,WENATCHEE,WA,98801-8928,,,,,,true,true,,
1163,6033420120010002,412681,TORCH NORTHWEST,TORCH NORTHWEST,(253) 327-1678,3113 S PINE ST UNIT C1,,TACOMA,WA,98409-0000,,,,,,true,true,,
1164,6033488980010001,412686,THE HUNT COMPANY,THE HUNT COMPANY,(509) 340-9852,5805 E SHARP AVE #1,,SPOKANE VALLEY,WA,99212-0000,,,,,,true,true,,
1165,603349061,430315,OG FARMS,OG FARMS,(206) 769-7373,7182 ROAD 16 NE STE G,,MOSES LAKE,WA,98837-9411,,,,,,true,true,,
1166,6033493110010001,412688,THE CALYX COMPANY,THE CALYX COMPANY,(509) 786-2424,484 ALDERDALE RD SUITE B,,PROSSER,WA,99350-9348,,,,,,true,true,,
1167,6034801830010001,412763,ACTION VENTURES,ACTION VENTURES,(206) 697-5508,13055 RD 2 NE UNIT 2,UNIT 2,MOSES LAKE,WA,98837-0000,,,,,,true,true,,
1168,6033498440010001,412764,VIEW ASKEW FARMS,VIEW ASKEW FARMS,(509) 859-4185,353 MALAGA ALCOA HWY STE 6,,WENATCHEE,WA,98801-8963,,,,,,true,true,,
1169,6021822740010002,412765,LADY BUDS GARDEN CLUB,LADY BUDS GARDEN CLUB,(509) 682-2605,30 QUIET VALLEY RD UNIT A,,CHELAN,WA,98816-9710,,,,,,true,true,,
1170,603331925,427456,WASHINGTON STATE PRODUCER,WASHINGTON STATE PRODUCER,(360) 551-7904,355 NW STATE AVE  STE 1,,CHEHALIS,WA,98532-0000,,,,,,true,true,,
1171,6031112130010001,412779,PRAXIS HOLDINGS,PRAXIS HOLDINGS,(503) 307-4753,139 GREEN ACRES RD UNIT 3,,RIVERSIDE,WA,98849-0000,,,,,,true,true,,
1172,6035444790010001,412782,MARYHILL SUNSHINE,MARYHILL SUNSHINE,(509) 250-3237,125 MARYHILL HWY,,GOLDENDALE,WA,98620-4604,,,,,,true,true,,
1173,6034447870010001,412783,IGROW,IGROW,(360) 269-0103,16940 VIRCON DR SW #A,,ROCHESTER,WA,98579-8595,,,,,,true,true,,
1174,6033552540010002,412784,ORGROW,ORGROW,(509) 453-2244,503 W PROSPECT RD STE A,STE A,MOXEE,WA,98936-9810,,,,,,true,true,,
1175,6033493280010001,412788,ATLAS BRAND,ATLAS BRAND,(206) 510-2303,1578 MOORE ST STE D,STE D,SEDRO WOOLLEY,WA,98284-0000,,,,,,true,true,,
1176,604317235,412792,CENTRAL FARMS LLC,CENTRAL FARMS LLC,(425) 577-1528,16845 UPPER BADGER POCKET RD,,ELLENSBURG,WA,98926-0000,,,,,,true,true,,
1177,6034382800010001,412803,GREEN THUMB GROWERS,GREEN THUMB GROWERS,(360) 901-1523,1944 1ST AVE S SUITE 400,,SEATTLE,WA,98134-1406,,,,,,true,true,,
1178,6035041430010001,412804,JRS,JRS,(360) 500-9079,65 SIMMONS RD STE 1,SUITE 1,MONTESANO,WA,98563-9526,,,,,,true,true,,
1179,6040459230010001,412815,EVERGREEN PRODUCTION,EVERGREEN PRODUCTION,0,"100 MAIN ST SUITES 10, 2B & 1","STE 10, STE 2B & STE 1",MONITOR,WA,98836-9800,,,,,,true,true,,
1180,6033548960010001,412819,EARTH RISING FARM,EARTH RISING FARM,(509) 493-3341,214 BATES RD STE A,,WHITE SALMON,WA,98672-8504,,,,,,true,true,,
1181,6033548160010001,412821,PULA VERDE HARVEST,PULA VERDE HARVEST,(509) 591-7888,481 KEPPS RD STE A,STE A,PASCO,WA,99301-9692,,,,,,true,true,,
1182,604446982,412826,SMARTLEAF,SMARTLEAF,(206) 229-8397,10715 AURORA AVE N,,SEATTLE,WA,98133-8813,,,,,,true,true,,
1183,6035941960010001,412892,ACME ACRES LLC,ACME ACRES LLC,(509) 643-2535,1845 GURLEY RD STE A,STE A,GRANGER,WA,98932-9444,,,,,,true,true,,
1184,6017771150010002,412893,HIGHROLR,HIGHROLR,(425) 220-3767,317 PRICE RD STE A,,SNOHOMISH,WA,98290-9615,,,,,,true,true,,
1185,6004976470010002,412900,JVARD,JVARD,(509) 478-3007,5901 OLD THORNTON HWY STE A,,THORNTON,WA,99176-9765,,,,,,true,true,,
1186,6033453330010001,412901,CLARITY FARMS,CLARITY FARMS,(206) 816-2997,17595 177TH AVE SE,,MONROE,WA,98272-0000,,,,,,true,true,,
1187,6035292650010001,412902,BUDCO FARMS,BUDCO FARMS,(509) 327-2991,2726 N MONROE ST,STE 1,SPOKANE,WA,99204-3355,,,,,,true,true,,
1188,6035858360010001,412904,TWO HEADS CO.,TWO HEADS CO.,(360) 934-5700,1725 OCEAN AVE BLDG 4,,RAYMOND,WA,98577-0000,,,,,,true,true,,
1189,6033094050010001,412919,PACIFIC-GREEN DISTRIBUTORS,PACIFIC-GREEN DISTRIBUTORS,(360) 624-7490,3019 NE 68TH ST STE A,,VANCOUVER,WA,98665-0632,,,,,,true,true,,
1190,6033373880010001,412942,J D,J D,(360) 956-7187,234 140TH AVE SW,,TENINO,WA,98589-9606,,,,,,true,true,,
1191,6040283380010001,412943,OLYMPUS GARDENS,OLYMPUS GARDENS,(206) 883-6756,12363 CLEAR CREEK RD NW,,SILVERDALE,WA,98383-9629,,,,,,true,true,,
1192,6035256700010001,412949,ALLIANCE 502,ALLIANCE 502,(800) 793-0108,139 GREENACRES RD #2,,RIVERSIDE,WA,98849-0000,,,,,,true,true,,
1193,6033539070010001,412950,GREEN ISLAND GROWERS,GREEN ISLAND GROWERS,(360) 298-0438,142 PEMBERTON PL STE B,,FRIDAY HARBOR,WA,98250-7099,,,,,,true,true,,
1194,6033429800010001,412968,BLUE MOOSE,BLUE MOOSE,(206) 963-5243,19310 128TH AVE SE #B,,YELM,WA,98597-9619,,,,,,true,true,,
1195,6033447110010001,412969,BLUE SKY GROWERS,BLUE SKY GROWERS,(206) 595-5112,5526 INDUSTRY LN STE 4,,EAST WENATCHEE,WA,98802-9551,,,,,,true,true,,
1196,6033457710010001,412971,FLOWER OF LIFE FARMS,FLOWER OF LIFE FARMS,(503) 568-2899,3431 OLD HIGHWAY 99 NORTH RD,STE A,BURLINGTON,WA,98233-8567,,,,,,true,true,,
1197,6033490490010001,412973,MAGU CORP,MAGU CORP,(509) 669-8166,6884 BACON LN NE #A,,MOSES LAKE,WA,98837-8248,,,,,,true,true,,
1198,604624129,430773,OLD BALDY FARMS,OLD BALDY FARMS,(509) 322-4642,169 GREENACRES RD UNIT A,,RIVERSIDE,WA,98849-9647,,,,,,true,true,,
1199,6019684300010007,413032,POTT ROAD MANUFACTURING,POTT ROAD MANUFACTURING,(866) 263-4462,1911 W DOLARWAY RD STE C,,ELLENSBURG,WA,98926-8339,,,,,,true,true,,
1200,603356492,430332,BUDMAN,BUDMAN,(360) 892-5480,834 BADGER GULCH SPC A,,GOLDENDALE,WA,98620-2912,,,,,,true,true,,
1201,6033563860010001,413039,NEXUS,NEXUS,(509) 582-9575,47305 S 2066 PR SE,SUITE A,KENNEWICK,WA,99337-6905,,,,,,true,true,,
1202,6033523790010001,413058,WIND ROSE FARMS,WIND ROSE FARMS,(360) 520-2233,776 COAL CREEK ROAD STE A,,CHEHALIS,WA,98532-9529,,,,,,true,true,,
1203,6033518540010001,413061,NORTHWEST KYND,NORTHWEST KYND,(206) 707-3107,1106 CANNON WAY STE B,,COLVILLE,WA,99114-0000,,,,,,true,true,,
1204,6033923840010001,413064,SILVER TREES,SILVER TREES,(360) 819-3852,9730 LATHROP INDUSTRIAL DR SW,UNIT E,TUMWATER,WA,98512-1064,,,,,,true,true,,
1205,6033508930010001,413066,ALPHA BUDZ,ALPHA BUDZ,(360) 640-0391,185 ZEPEDA RD BLDG 1,,FORKS,WA,98331-9606,,,,,,true,true,,
1206,6033469440010001,413073,KIM SUE GRASS WORKS,KIM SUE GRASS WORKS,(503) 329-0121,112 ELLIE WAY UNIT 1,UNIT 1,WASHOUGAL,WA,98671-0000,,,,,,true,true,,
1207,6033497960010002,413075,BLUE ROOTS CANNABIS,BLUE ROOTS CANNABIS,(509) 220-9839,13026 W MCFARLANE RD BLDG C1,,AIRWAY HEIGHTS,WA,99001-5099,,,,,,true,true,,
1208,6033488250010001,413076,GREEN LABS,GREEN LABS,(425) 922-0948,45 RAYMOND SOUTH BEND RD STE A,,SOUTH BEND,WA,98586-0000,,,,,,true,true,118825,2026-06-03T19:31:42.400000
1209,6033458060010001,413077,PEAK SUPPLY,PEAK SUPPLY,(509) 475-6705,16102 S WOOD RD STE A,,CHENEY,WA,99004-9251,,,,,,true,true,,
1210,603350606,430744,DOUBLE DUTCH,DOUBLE DUTCH,(509) 840-4562,169 GREENACRES RD UNIT G,STE 1,RIVERSIDE,WA,98849-9647,,,,,,true,true,,
1211,6033318570010001,413085,LEEF,LEEF,(206) 605-7717,3210 PEACE PORTAL DR,,BLAINE,WA,98230-8061,,,,,,true,true,,
1212,6033376570010001,413087,SUSTAINNABIS COMPANY,SUSTAINNABIS COMPANY,(360) 513-9812,2309 WEST EDGEWOOD DRIVE,,PORT ANGELES,WA,98363-9576,,,,,,true,true,,
1213,6033429170010001,413089,COLUMBIA RIVER CANNABIS,COLUMBIA RIVER CANNABIS,(509) 686-3462,886 HIGHLAND ORCHARD RD NE #A,STE A,BRIDGEPORT,WA,98813-9758,,,,,,true,true,,
1214,6033483580010001,413090,MNO,MNO,(425) 931-7214,1116 E MAIN ST STE A,,SULTAN,WA,98294-9480,,,,,,true,true,,
1215,6032989190010002,413135,BIG RIDGE FARMS,BIG RIDGE FARMS,(425) 442-9905,1655 ROAD 4 NE STE A,STE A,COULEE CITY,WA,99115-0000,,,,,,true,true,,
1216,6022397280010002,413143,KELLY PRODUCTION AND PROCESSING,KELLY PRODUCTION AND PROCESSING,(360) 561-0650,606 W LONE PINE LN,,DEER PARK,WA,99006-9133,,,,,,true,true,,
1217,6017803970010002,413145,KHUSH KUSH,KHUSH KUSH,(360) 306-3053,4562 MERIDIAN ST #A,,BELLINGHAM,WA,98226-9191,,,,,,true,true,,
1218,604186350,413156,TITAN FARMS,TITAN FARMS,(425) 471-9895,1874 BATUM RD N STE 400,,ODESSA,WA,99159-0000,,,,,,true,true,,
1219,6033521730010001,413163,NORTH COAST GROWERS,NORTH COAST GROWERS,(206) 228-9000,12743 QUANTUM LANE BLDG 6,BLDG 6,ANACORTES,WA,98221-8364,,,,,,true,true,,
1220,6033523500010001,413165,FOURDUB,FOURDUB,(425) 894-0864,22604 HOSKO RD,,PROSSER,WA,99350-0000,,,,,,true,true,,
